AD_Org_ID[Name],ZZMigrationCode/K,IsActive,ZZLearnership_ID[ZZLearnershipCode],ZZUnitStandardType,ZZMigrateValues
*,2528,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2529,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2530,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2531,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2493
*,2532,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2506
*,2533,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2885
*,2534,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2886
*,2535,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2887
*,2536,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2888
*,2537,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2889
*,2538,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2891
*,2539,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2892
*,2540,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2893
*,2541,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2894
*,2542,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2895
*,2543,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2896
*,2544,Y,16Q160115261203,,ZZUnitStandard:ZZUnitStandard_id:2897
*,2545,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:430
*,2546,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:673
*,2547,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:675
*,2548,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:688
*,2549,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:700
*,2550,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:923
*,2551,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:976
*,2552,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:990
*,2553,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1077
*,2554,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1189
*,2555,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1197
*,2556,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1198
*,2557,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1353
*,2558,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1357
*,2559,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1370
*,2560,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1567
*,2561,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:1590
*,2562,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2043
*,2563,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2164
*,2564,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2565,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2566,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2214
*,2567,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2215
*,2568,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2217
*,2569,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2570,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2571,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2406
*,2572,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2513
*,2573,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2581
*,2574,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2583
*,2575,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2898
*,2576,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2899
*,2577,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2900
*,2578,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2901
*,2579,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2902
*,2580,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2903
*,2581,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2904
*,2582,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2905
*,2583,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2906
*,2584,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2907
*,2585,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2908
*,2586,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2909
*,2587,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2910
*,2588,Y,160Q160116351404,,ZZUnitStandard:ZZUnitStandard_id:2911
*,2589,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:930
*,2590,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:1185
*,2591,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:1186
*,2592,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:1187
*,2593,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:1194
*,2594,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:1514
*,2595,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:1722
*,2596,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2147
*,2597,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2220
*,2598,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2310
*,2599,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2340
*,2600,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2445
*,2601,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2446
*,2602,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2450
*,2603,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2452
*,2604,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2453
*,2605,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2488
*,2606,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2489
*,2607,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2651
*,2608,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2671
*,2609,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2856
*,2610,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2863
*,2611,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:2867
*,2612,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3224
*,2613,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3226
*,2614,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3232
*,2615,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3242
*,2616,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3801
*,2617,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3802
*,2618,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3803
*,2619,Y,17Q170248311272,,ZZUnitStandard:ZZUnitStandard_id:3804
*,2620,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:925
*,2621,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1188
*,2622,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1190
*,2623,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1196
*,2624,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1509
*,2625,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1518
*,2626,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1712
*,2627,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1713
*,2628,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1715
*,2629,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1716
*,2630,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:1853
*,2631,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2632,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2633,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2634,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2635,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:2611
*,2636,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:2628
*,2637,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3207
*,2638,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3240
*,2639,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3245
*,2640,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3795
*,2641,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3796
*,2642,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3797
*,2643,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3798
*,2644,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3799
*,2645,Y,17Q170249261323,,ZZUnitStandard:ZZUnitStandard_id:3800
*,2646,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:699
*,2647,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:919
*,2648,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:922
*,2649,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:930
*,2650,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:980
*,2651,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:987
*,2652,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:1188
*,2653,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:1190
*,2654,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:1196
*,2655,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:1518
*,2656,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:1543
*,2657,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:1849
*,2658,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2659,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2660,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2661,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2662,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2356
*,2663,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2882
*,2664,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2892
*,2665,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2893
*,2666,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:2897
*,2667,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3354
*,2668,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3357
*,2669,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3364
*,2670,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3365
*,2671,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3373
*,2672,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3382
*,2673,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3383
*,2674,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3385
*,2675,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3386
*,2676,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3486
*,2677,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3487
*,2678,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3488
*,2679,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3493
*,2680,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3503
*,2681,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3507
*,2682,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3512
*,2683,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3519
*,2684,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3527
*,2685,Y,16Q160109401303,,ZZUnitStandard:ZZUnitStandard_id:3531
*,2686,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:699
*,2687,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:919
*,2688,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:922
*,2689,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:930
*,2690,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:980
*,2691,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:987
*,2692,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:1188
*,2693,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:1190
*,2694,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:1196
*,2695,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:1518
*,2696,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:1543
*,2697,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2698,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2699,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2700,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2701,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:2356
*,2702,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:2555
*,2703,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3354
*,2704,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3357
*,2705,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3358
*,2706,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3361
*,2707,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3364
*,2708,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3365
*,2709,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3366
*,2710,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3368
*,2711,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3370
*,2712,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3371
*,2713,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3372
*,2714,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3375
*,2715,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3376
*,2716,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3377
*,2717,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3378
*,2718,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3382
*,2719,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3383
*,2720,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3385
*,2721,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3386
*,2722,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3485
*,2723,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3487
*,2724,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3491
*,2725,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3494
*,2726,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3495
*,2727,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3498
*,2728,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3500
*,2729,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3502
*,2730,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3506
*,2731,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3508
*,2732,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3512
*,2733,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3513
*,2734,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3514
*,2735,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3515
*,2736,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3516
*,2737,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3517
*,2738,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3520
*,2739,Y,16Q160112541303,,ZZUnitStandard:ZZUnitStandard_id:3522
*,2740,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:699
*,2741,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:919
*,2742,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:922
*,2743,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:930
*,2744,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:980
*,2745,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:987
*,2746,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:1043
*,2747,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:1188
*,2748,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:1190
*,2749,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:1196
*,2750,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:1518
*,2751,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:1543
*,2752,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2753,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2754,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2755,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2756,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2555
*,2757,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2884
*,2758,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2893
*,2759,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:2897
*,2760,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3357
*,2761,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3358
*,2762,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3365
*,2763,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3370
*,2764,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3380
*,2765,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3382
*,2766,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3383
*,2767,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3384
*,2768,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3487
*,2769,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3495
*,2770,Y,16Q160113311303,,ZZUnitStandard:ZZUnitStandard_id:3510
*,2771,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:786
*,2772,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:862
*,2773,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:919
*,2774,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:1189
*,2775,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:1197
*,2776,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:1198
*,2777,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2778,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2779,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2214
*,2780,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2215
*,2781,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2217
*,2782,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2783,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2784,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2406
*,2785,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2578
*,2786,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2604
*,2787,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:2909
*,2788,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3046
*,2789,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3048
*,2790,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3083
*,2791,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3258
*,2792,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3259
*,2793,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3260
*,2794,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3261
*,2795,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3262
*,2796,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3263
*,2797,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3264
*,2798,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3265
*,2799,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3266
*,2800,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3267
*,2801,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3268
*,2802,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3269
*,2803,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3270
*,2804,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3271
*,2805,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3272
*,2806,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3273
*,2807,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3274
*,2808,Y,16Q160128371644,,ZZUnitStandard:ZZUnitStandard_id:3275
*,2809,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:786
*,2810,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:862
*,2811,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:919
*,2812,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:1189
*,2813,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:1197
*,2814,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:1198
*,2815,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2816,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2817,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2214
*,2818,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2215
*,2819,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2217
*,2820,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2821,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2221
*,2822,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2406
*,2823,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2578
*,2824,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2604
*,2825,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:2909
*,2826,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3046
*,2827,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3048
*,2828,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3083
*,2829,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3258
*,2830,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3259
*,2831,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3260
*,2832,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3261
*,2833,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3262
*,2834,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3263
*,2835,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3264
*,2836,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3265
*,2837,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3266
*,2838,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3267
*,2839,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3268
*,2840,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3269
*,2841,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3270
*,2842,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3271
*,2843,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3272
*,2844,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3273
*,2845,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3274
*,2846,Y,16Q160129391644,,ZZUnitStandard:ZZUnitStandard_id:3275
*,2847,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:786
*,2848,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:862
*,2849,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:919
*,2850,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:1189
*,2851,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:1197
*,2852,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:1198
*,2853,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2201
*,2854,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2202
*,2855,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2214
*,2856,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2215
*,2857,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2217
*,2858,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2218
*,2859,Y,16Q160130381644,,ZZUnitStandard:ZZUnitStandard_id:2221
