"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZModuleCode","ZZModuleTitle","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZMigrateValues"
*,217,Y,"652302000-PS-05",Do fault finding on mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,218,Y,"652302000-PS-06",Repair mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,219,Y,"652302000-PS-07",Install and commission mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,220,Y,"652302000-PS-08",Overhaul mechanical sub-assemblies and machines,20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,221,Y,"652302000-PS-09",Produce simple components by setting up and attending to the operation an engineering machine,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,222,Y,"652302000-PS-10",Produce components of intermediate complexity by performing engineering machining operations,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,223,Y,"652302000-PS-11","Perform complex machining operations,",24,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,224,Y,"652302000-WM-01",Fabrication processes in an engineering workshop,20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,225,Y,"652302000-WM-02",Routine mechanical component and machine maintenance processes,40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,226,Y,"652302000-WM-03",Maintenance planning and communication processes,10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,227,Y,"652302000-WM-04",Repair mechanical faults on mechanical sub-assemblies and machines,60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,228,Y,"652302000-WM-05",Overhauling processes in an engineering workshop,60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,229,Y,MQA/R/003233,Basic engineering theory,32,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,230,Y,"653303000-KM-02",Fitting Theory,38,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,231,Y,"652302000-WM-06",Structured planning and communication processes in the workplace,60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,232,Y,"653303000-PS-01",Fabricate simple components or work pieces using basic hand skills and hand tools,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,233,Y,"653303000-PS-02",Fabricate components or work pieces using power tools or machinery,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,234,Y,"652302000-WM-07",Machining processes to design specifications of a range of work pieces from different materials,60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,235,Y,"653303000-PS-03","Dissemble, clean and inspect mechanical sub assemblies",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,236,Y,"652302000-WM-08",Engineering workshop control processes,10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,237,Y,"653303000-PS-04",Replace components and assemble mechanical sub-assemblies and machines,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,238,Y,"653303000-PS-05",Do fault finding on mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:57;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,239,Y,"653303000-PS-06",Repair mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,240,Y,"653303000-PS-07",Install and commission mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,241,Y,"653303000-PS-08",Overhaul mechanical sub-assemblies and machines,20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,242,Y,"653303000-WM-01",Fabrication processes in an engineering workshop,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,243,Y,"653303000-WM-02",Routine mechanical component and machine maintenance processes,40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,244,Y,"653303000-WM-03",Maintenance planning and communication processes,10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,245,Y,"653303000-WM-04",Repair mechanical faults on mechanical sub-assemblies and machines,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,246,Y,"653303000-WM-05",Overhauling processes in an engineering workshop,20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,247,Y,"653303000-WM-06",Structured planning and communication processes in the workplace,60,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,248,Y,"653303000-WM-07",Engineering workshop control processes,10,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,249,Y,"653303000-KM-01",Basic engineering theory,32,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:18;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,250,Y,"651202000-KM-01",Introduction to the welding trade,2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,251,Y,"651202000-KM-02","Occupational Safety, Health and Environmental Protection",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,252,Y,"651202000-KM-03","Welding schematics, calculations, welds and welded joints",6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,253,Y,"651202000-KM-04",Weld imperfections,2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,254,Y,"651202000-KM-05",Cutting and gouging,2,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,255,Y,"651202000-KM-06",Welding consumable classification and handling,4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,256,Y,"651202000-KM-07",Metals and weldability of metals,8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,257,Y,"651202000-KM-08",Fusion welding,6,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,258,Y,"651202000-KM-09",Arc welding,8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,259,Y,"651202000-KM-10",Gas welding and cutting,4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,260,Y,"651202000-KM-11","Welding codes, standards and parameters",6,2018-06-30 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,261,Y,"651202000-KM-12","Shrinkage, residual stress and distortion",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,262,Y,"651202000-KM-13",Manual Metal Arc (MMA) welding process,7,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,263,Y,"651202000-KM-14",The Metal Inert Gas/Metal Active Gas/Flux Cored Arc (MIG/MAG/FCAW) welding process,7,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:7;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,264,Y,"651202000-KM-15",Manual Metal Arc (MMA) welding process,7,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,265,Y,"651202000-KM-16",Welding inspection and quality,4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:2;ref:ZZLkpModuleType:ZZModuleType:1
*,266,Y,"651202000-PM-01",Fabricate simple components or work pieces,4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,267,Y,"651202000-PM-02","Cut, gouge and gas weld material manually",12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,268,Y,"651202000-PM-03",Perform fillet welds using the Shielded Metal Arc Welding process,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,269,Y,"651202000-PM-04",Perform fillet welds using the Gas Metal Arc Welding process,12,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,270,Y,"651202000-PM-05",Perform fillet welds using the Gas Tungsten Arc Welding process,16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,271,Y,"651202-PM-06",Perform plate butt welds using the Shielded Metal Arc Welding process,16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,272,Y,"651202000-PM-07",Perform plate butt welds using the Gas Metal Arc Welding process,16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,273,Y,"651202000-PM-08",Perform plate butt welds using the Gas Tungsten Arc Welding process,16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,274,Y,"651202000-PM-09",Perform pipe welds using the Shielded Metal Arc Welding process,16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,275,Y,"651202000-PM-10",Perform pipe welds using the Gas Metal Arc Welding process,16,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,276,Y,"651202000-PM-11",Perform pipe welds using the Gas Tungsten Arc Welding process,20,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:1;ref:ZZLkpModuleType:ZZModuleType:1
*,277,Y,"651202000-WM-01",Cut and gouge a range of materials in the workplace,8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,278,Y,"651202000-WM-02",Produce a range of fillet welds using various welding processes in a workplace,40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,279,Y,"651202000-WM-03","Care for, control and handle consumables and materials in a workshop",4,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:2;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,280,Y,"651202000-WM-04",Produce a range of plate welds using various welding processes in a workplace,40,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,281,Y,"651202000-WM-05","Team work, communication and reporting in the workplace",8,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:3;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
*,282,Y,"651202-WM-06",Produce a range of pipe welds using various welding processes in a workplace,52,2018-07-01 00:00:00.000,2023-06-30 00:00:00.000,2024-06-30 00:00:00.000,2027-06-30 00:00:00.000,ref:ZZLkpNqfLevel:ZZNqfLevel:4;ref:ZZLkpQualityAssuranceBody:ZZQualityAssuranceBody:6;ref:ZZLkpLearningType:ZZLearningType:3;ref:ZZLkpModuleType:ZZModuleType:1
