"AD_Org_ID[Name]","ZZMigrationCode/K","IsActive","ZZUnitStandardType","ZZMigrateValues",_LOG_
*,1043,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:994,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001042] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001042] / "
*,1044,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1330,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001043] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001043] / "
*,1045,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:2149,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001044] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001044] / "
*,1046,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1189,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001045] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001045] / "
*,1047,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1766,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001046] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001046] / "
*,1048,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1164,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001047] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001047] / "
*,1049,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1165,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001048] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001048] / "
*,1050,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1166,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001049] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001049] / "
*,1051,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1167,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001050] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001050] / "
*,1052,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1168,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001051] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001051] / "
*,1053,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1169,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001052] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001052] / "
*,1054,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1177,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001053] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001053] / "
*,1055,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1197,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001054] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001054] / "
*,1056,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1198,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001055] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001055] / "
*,1057,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:69;ZZUnitStandard:ZZUnitStandard_id:1716,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001056] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001056] / "
*,1058,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:983,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001057] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001057] / "
*,1059,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:665,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001058] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001058] / "
*,1060,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:666,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001059] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001059] / "
*,1061,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:667,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001060] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001060] / "
*,1062,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:669,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001061] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001061] / "
*,1063,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:764,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001062] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001062] / "
*,1064,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:765,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001063] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001063] / "
*,1065,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:822,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001064] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001064] / "
*,1066,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:456,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001065] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001065] / "
*,1067,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:460,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001066] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001066] / "
*,1068,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:461,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001067] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001067] / "
*,1069,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:462,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001068] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001068] / "
*,1070,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:464,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001069] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001069] / "
*,1071,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:668,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001070] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001070] / "
*,1072,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1203,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001071] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001071] / "
*,1073,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:985,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001072] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001072] / "
*,1074,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1301,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001073] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001073] / "
*,1075,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2220,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001074] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001074] / "
*,1076,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1884,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001075] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001075] / "
*,1077,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2450,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001076] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001076] / "
*,1078,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2453,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001077] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001077] / "
*,1079,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2452,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001078] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001078] / "
*,1080,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2340,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001079] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001079] / "
*,1081,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2445,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001080] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001080] / "
*,1082,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2339,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001081] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001081] / "
*,1083,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:2454,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001082] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001082] / "
*,1084,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1728,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001083] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001083] / "
*,1085,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1537,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001084] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001084] / "
*,1086,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1185,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001085] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001085] / "
*,1087,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1514,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001086] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001086] / "
*,1088,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1186,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001087] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001087] / "
*,1089,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1516,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001088] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001088] / "
*,1090,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:1194,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001089] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001089] / "
*,1091,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:79,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001090] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001090] / "
*,1092,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:763,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001091] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001091] / "
*,1093,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:120,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001092] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001092] / "
*,1094,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:121,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001093] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001093] / "
*,1095,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:122,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001094] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001094] / "
*,1096,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:129,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001095] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001095] / "
*,1097,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:130,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001096] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001096] / "
*,1098,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:131,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001097] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001097] / "
*,1099,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:132,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001098] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001098] / "
*,1100,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:59,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001099] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001099] / "
*,1101,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:60,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001100] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001100] / "
*,1102,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:61,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001101] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001101] / "
*,1103,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:62,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001102] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001102] / "
*,1104,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:63,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001103] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001103] / "
*,1105,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:70;ZZUnitStandard:ZZUnitStandard_id:69,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001104] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001104] / "
*,1106,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:1117,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001105] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001105] / "
*,1107,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:218,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001106] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001106] / "
*,1108,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:225,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001107] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001107] / "
*,1109,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:228,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001108] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001108] / "
*,1110,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:234,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001109] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001109] / "
*,1111,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:787,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001110] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001110] / "
*,1112,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:2754,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001111] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001111] / "
*,1113,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:901,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001112] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001112] / "
*,1114,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:450,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001113] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001113] / "
*,1115,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:432,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001114] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001114] / "
*,1116,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:283,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001115] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001115] / "
*,1117,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:983,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001116] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001116] / "
*,1118,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:746,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001117] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001117] / "
*,1119,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:1112,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001118] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001118] / "
*,1120,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:2759,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001119] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001119] / "
*,1121,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:737,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001120] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001120] / "
*,1122,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:3454,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001121] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001121] / "
*,1123,Y,Core,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:1093,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001122] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001122] / "
*,1124,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:738,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001123] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001123] / "
*,1125,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:739,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001124] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001124] / "
*,1126,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:785,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001125] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001125] / "
*,1127,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:740,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001126] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001126] / "
*,1128,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:214,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001127] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001127] / "
*,1129,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:2760,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001128] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001128] / "
*,1130,Y,Elective,ZZSkillsProgramme:ZZSkillsProgramme_ID:71;ZZUnitStandard:ZZUnitStandard_id:2761,"<ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001129] / <ZZSkillsProgrammeUnitStandard>: Inserted GenericPO[Table=1000266ID=1001129] / "
