"AD_Org_ID[Name]","ZZModuleCode","ZZModuleTitle","ZZQualityAssuranceBody","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZNqfLevel","ZZLearningType","ZZModuleType","IsActive","ZZMigrationCode/K","ZZMigrateValues"
*,"311704002-PM-01",Work safely and respond to surface mining emergencies,"629",4,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,481,
*,"311704002-PM-02",Perform surface mining sampling activities,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,482,
*,"311704002-PM-03",Collect surface mining geological data,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Application,Core,Y,483,
*,"311704002-PM-04",Supervise the work team,"629",24,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"3",Application,Core,Y,484,
*,"311704002-PM-05",Collect surface mining geological data,"629",52,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,485,
*,"311704002-PM-06",Process geological data,"629",76,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Application,Core,Y,486,
*,"311704002-WM-01",Surface mining geological operations,"629",96,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"2",Work experience,Core,Y,487,
*,"311704002-WM-02",Surface mining geological operations,"629",120,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"4",Work experience,Core,Y,488,
*,"312101000-KM-01",Fluid Dynamics,"629",39,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Knowledge,Core,Y,489,
*,"312101000-KM-02",Thermal Engineering,"629",80,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Knowledge,Core,Y,490,
*,"312101000-KM-03",Operations Management and Supervision,"629",72,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Knowledge,Core,Y,491,
*,"312101000-KM-04",Mine Ventilation and Occupational Environmental Engineering,"629",56,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Knowledge,Core,Y,492,
*,"312101000-KM-05",Occupational Health and Hygiene,"629",72,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Knowledge,Core,Y,493,
*,"312101000-PM-01",Anticipate all hazards and risks associated with occupational hygiene stressors that may be present in an existing or new mining operations,"629",36,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Application,Core,Y,494,
*,"312101000-PM-02","Confirm by measurement, observation and experience the presence of occupational hygiene and other hazards and risks","629",12,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Application,Core,Y,495,
*,"312101000-PM-03",Evaluate to determine the degree of the occupational hygiene and other hazards and risks,"629",20,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,496,
*,"312101000-PM-04",Manage or control occupational hygiene stressors in order to safeguard occupational health,"629",16,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,497,
*,"312101000-PM-05","Prepare and submit routine, short - medium and long-term mine environmental control plans Including impacts of occupational hygiene stressors, ventilation, refrigeration","629",16,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,498,
*,"312101000-PM-06","Develop and ensure implementation and alignment of applicable codes of practices, guidelines and leading practices relating to mine environmental control","629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Application,Core,Y,499,
*,"312101000-PM-07",Determine the sufficiency of current monitoring practices and systems,"629",6,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Application,Core,Y,500,
*,"312101000-PM-08",Manage and coordinate the financial activities of the department,"629",12,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Application,Core,Y,501,
*,"312101000-PM-09",Manage the operations of an environmental control function for a mine or designated area of a mine,"629",8,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Application,Core,Y,502,
*,"312101000-WM-01","Anticipate, recognise, evaluate and control all occupational hygiene stressors for the designated area on an underground mine","629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Work experience,Core,Y,503,
*,"312101000-WM-02","Anticipate, recognise, evaluate and control all occupational hygiene stressors for the designated area within a mineral processing plant","629",32,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Work experience,Core,Y,504,
*,"312101000-WM-03",Mine Radiation Protection Officer,"629",16,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"5",Work experience,Core,Y,505,
*,"312101000-WM-04",Mine Ventilation Practices,"629",48,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"6",Work experience,Core,Y,506,
*,"312101000-WM-05",Act as a legally appointed Mine Environmental Control supervisor,"629",64,2018-07-01 00:00:00.000,2025-12-30 00:00:00.000,2026-12-30 00:00:00.000,2029-12-30 00:00:00.000,"7",Work experience,Core,Y,507,
*,"312102-000-00-KM-01","Health, Safety, and the Environment","629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,508,
*,"312102-000-00-KM-02",Mining Operations,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,509,
*,"312102-000-00-KM-03",Crew Supervision,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,510,
*,"312102-000-00-KM-04",Production Operations,"629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Knowledge,Core,Y,511,
*,"312102-000-00-KM-05",Team Leadership,"629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"3",Knowledge,Core,Y,512,
*,"312102-000-00-PM-01","Apply, Exercise, and Ensure Safety, Health and Environmental Principles and Procedures","629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Application,Core,Y,513,
*,"312102-000-00-PM-02",Conduct Entry Examinations and Safe Declarations,"629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Application,Core,Y,514,
*,"312102-000-00-PM-03",Supervise Production Operations,"629",26,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Application,Core,Y,515,
*,"312102-000-00-WM-01",Mine Safe Declaration Operations,"629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Work experience,Core,Y,516,
*,"312102-000-00-WM-02",Mining Production Operations,"629",32,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2031-11-14 00:00:00.000,"2",Work experience,Core,Y,517,
*,"684201-001-00-KM-01",Workplace Fundamentals,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Knowledge,Core,Y,518,
*,"684201-001-00-KM-02","Health, Safety, and The Environment","629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Knowledge,Core,Y,519,
*,"684201-001-00-KM-03",Mining Operations,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Knowledge,Core,Y,520,
*,"684201-001-00-KM-04","Health, Safety, and The Environment","629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"3",Knowledge,Core,Y,521,
*,"684201-001-00-KM-05",Mining Operations,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"3",Knowledge,Core,Y,522,
*,"684201-001-00-KM-06",Crew Supervision,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Knowledge,Core,Y,523,
*,"684201-001-00-KM-07",Production Operations,"629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"3",Knowledge,Core,Y,524,
*,"684201-001-00-PM-01","Apply, Exercise, and ensure Safety, Health and Environmental Principles and Procedures","629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Application,Core,Y,525,
*,"684201-001-00-PM-02",Handle Explosives,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Application,Core,Y,526,
*,"684201-001-00-PM-03",Use Explosives,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Application,Core,Y,527,
*,"684201-001-00-PM-04","Apply Safety, Health and Environmental Measures, Processes, and Procedures","629",12,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"3",Application,Core,Y,528,
*,"684201-001-00-PM-05",Conduct Blasting Operations,"629",32,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"3",Application,Core,Y,529,
*,"684201-001-00-WM-01",Explosive Handling,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"2",Work experience,Core,Y,530,
*,"684201-001-00-WM-02",Blasting Operations,"629",24,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2032-11-14 00:00:00.000,"3",Work experience,Core,Y,531,
*,"312101-002-00-KM-01","Health, Safety, and the Environment","629",24,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Knowledge,Core,Y,532,
*,"312101-002-00-KM-02",Mining Operations,"629",32,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Knowledge,Core,Y,533,
*,"312101-002-00-KM-04",Supervision and Management,"629",8,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Knowledge,Core,Y,534,
*,"312101-002-00-KM-05",Business Administration,"629",8,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Knowledge,Core,Y,535,
*,"312101-002-00-PM-01","Oversee, Apply and Ensure Safety, Health and Environmental Statutory, Regulatory and Organisational Compliance for Mining Operations","629",24,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Application,Core,Y,536,
*,"312101-002-00-PM-02","Contribute to the Mine Layouts; Develop Plans and Schedules, for Mining Operations","629",16,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Application,Core,Y,537,
*,"312101-002-00-PM-03","Oversee, Organise, Direct, Monitor, Control, and Coordinate Mining Production Operations","629",36,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Application,Core,Y,538,
*,"312101-002-00-WM-01",Underground Hard Rock Production Operations,"629",40,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Work experience,Elective,Y,539,
*,"312101-002-00-WM-02",Underground Coal Production Operations,"629",40,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-02-17 00:00:00.000,2031-06-21 00:00:00.000,"5",Work experience,Elective,Y,540,
*,"312101-002-00-WM-03",Surface Production Operations,"629",40,2022-06-21 00:00:00.000,2027-06-21 00:00:00.000,2028-06-21 00:00:00.000,2031-06-21 00:00:00.000,"5",Work experience,Elective,Y,541,
*,"226302-000-01-KM-01",Occupational Health and Safety Management Systems,"629",11,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Knowledge,Core,Y,542,
*,"226302-000-01-KM-02",Governance and Sustainability within the OHS Context,"629",11,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Knowledge,Core,Y,543,
*,"226302-000-01-KM-03",Fundamentals of Operations Management for OHS Practitioners,"629",12,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Knowledge,Core,Y,544,
*,"226302-000-01-PM-01",Develop a Risk Profile and Legal Register for a Designated Work Area,"629",12,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Application,Core,Y,545,
*,"226302-000-01-PM-02","Establish, Maintain and Improve the Health and Safety Documentation and Reporting Systems","629",12,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Application,Core,Y,546,
*,"226302-000-01-PM-03",Advise on the Establishment Maintenance and Improvement of Emergency Response and preparedness,"629",12,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Application,Core,Y,547,
*,"226302-000-01-PM-04",Manage the Effectiveness of Operational Occupational Health and Safety Systems,"629",12,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Application,Core,Y,548,
*,"226302-000-01-WM-01",Operational Planning and Review Processes,"629",19,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-02-17 00:00:00.000,"5",Work experience,Core,Y,549,
*,"226302-000-01-WM-02",Management and Supervision Processes,"629",19,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"5",Work experience,Core,Y,550,
*,"226302-001-01-KM-01",Fundamentals of Occupational Health and Safety,"629",4,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Knowledge,Core,Y,551,
*,"226302-001-01-KM-02",Fundamentals of Representing Employees Regarding OHS Issues,"629",4,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Knowledge,Core,Y,552,
*,"226302-001-01-KM-03",Fundamentals of Communication within the OHS Discipline,"629",4,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Knowledge,Core,Y,553,
*,"226302-001-01-KM-04",OHS Administration and Record Management,"629",16,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Knowledge,Core,Y,554,
*,"226302-001-01-KM-05",Occupational Health and Safety Applications,"629",22,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Knowledge,Core,Y,555,
*,"226302-001-01-PM-01",Represent the Needs of Employees with regard to Occupational Health and Safety matters,"629",1,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Application,Core,Y,556,
*,"226302-001-01-PM-02","Inspect Workplaces, Identify Hazards and Risks and take Immediate Action to Ensure Health and Safety in the Workplace","629",1,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Application,Core,Y,557,
*,"226302-001-01-PM-03","Conduct Workplace Inspections, Check the Application of Fundamental Workplace Standards and Report on Compliance Variations","629",10,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Application,Core,Y,558,
*,"226302-001-01-PM-04",Administer the Key Activities of an OHS Function,"629",16,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Application,Core,Y,559,
*,"226302-001-01-PM-05",Participate and Contribute Towards the Development of Hazard and Risk Assessments,"629",6,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Application,Core,Y,560,
*,"226302-001-01-PM-06",Supervise the Smooth Execution of the Activities of an OHS Function,"629",4,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Application,Core,Y,561,
*,"226302-001-01-PM-07","Coordinate the Work Activities of Occupational, Health and Safety Representatives","629",6,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Application,Core,Y,562,
*,"226302-001-01-WM-01",Processes of Representing Employees Regarding their Workplace OHS Needs,"629",4,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"3",Work experience,Core,Y,563,
*,"226302-001-01-WM-02",Processes of Executing OHS Administration and Document Management,"629",4,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Work experience,Core,Y,564,
*,"226302-001-01-WM-03","Processes of Managing Workplace Accidents, Incidents and other Emergencies","629",8,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Work experience,Core,Y,565,
*,"226302-001-01-WM-04",Incident Investigation Processes,"629",10,2024-01-30 00:00:00.000,2029-01-30 00:00:00.000,2030-01-30 00:00:00.000,2033-01-30 00:00:00.000,"4",Work experience,Core,Y,566,
*,"831101-006-00-KM-01",Supervision,"629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2030-11-13 00:00:00.000,"2",Knowledge,Core,Y,567,
*,"831101-006-00-00-PM-01","Conduct the shift procedures, the waiting-place/ assembly point procedures, and the entry examination; makes the workplace safe; and declare the workplace safe, for underground hardrock mining operations","629",4,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2030-11-13 00:00:00.000,"2",Application,Core,Y,568,
*,"831101-006-00-00-PM-02","Conduct the shift procedures, the waiting-place/ assembly point procedures, and the entry examination; makes the workplace safe; and declare the workplace safe, for underground coal mining operations","629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2030-11-13 00:00:00.000,"2",Application,Core,Y,569,
*,"831101-006-00-00-PM-03","Conduct the shift procedures, the waiting-place/ assembly point procedures, and the entry examination; makes the workplace safe; and declare the workplace safe, for surface mining operations","629",8,2023-11-14 00:00:00.000,2028-11-14 00:00:00.000,2029-11-14 00:00:00.000,2030-11-13 00:00:00.000,"2",Application,Core,Y,570,
*,"900217-000-00- KM-01",Mines rescue and emergency work,"629",8,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"4",Knowledge,Core,Y,571,
*,"900217-000-00- PM-01",Locate and evaluate the extent of the fire and apply the method of managing the fire,"629",10,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"4",Application,Core,Y,572,
*,"900217-000-00- PM-02",Locate and extricate persons and monitor and evaluate rescue operations,"629",6,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"4",Application,Core,Y,573,
*,"900187-000-00-KM-01","Health, safety, and the environment, for mining operations","629",4,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"2",Knowledge,Core,Y,574,
*,"900173-000-00-KM-01",Mining operations,"629",8,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"2",Knowledge,Core,Y,575,
*,"900187-000-00-PM-01","Apply, exercise, and ensure safety, health and environmental measures and procedures for mining operations","629",4,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"2",Application,Core,Y,576,
*,"900187-000-00-PM-02",Complete underground hardrock firefighting operations,"629",8,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"2",Application,Elective,Y,577,
*,"900188-000-00-PM-03",Complete underground coal firefighting operations,"629",8,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"2",Application,Elective,Y,578,
*,"900189-000-00-PM-04",Complete surface mining firefighting operations,"629",8,2023-03-25 00:00:00.000,2028-03-25 00:00:00.000,2029-03-25 00:00:00.000,2032-03-25 00:00:00.000,"2",Application,Elective,Y,579,
