ID,Description,Code,ProvinceID,DateCreated,CreatedBy,DateUpdated,UpdatedBy,IsDeleted
1259,Bathabile Primary School,600100087,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1260,Bathandwa,200600034,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1261,Bathandwa Ndondo Senior Secondary School,200600452,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1262,Bathathe Jp,500106116,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1263,Bathembu H,500106153,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1264,Bathengi Primary School,500106190,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1265,Batho Batho Primary,600100088,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1266,Batho Bohle Creche,976603213,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1267,Batho P/S,440304165,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1268,Bathokwa Primary School,700231530,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1269,Bathokwa Secondary,921140045,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1270,Bathopele Secondary,991104502,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1271,Bathurst Primary School,200100049,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1272,Batjha P/S,440602071,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1273,Batlagae Primary School,800013474,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1274,Batleng,600100091,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1275,Batlhako,600100092,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1276,Batlhalerwa,600100093,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1277,Batlhalerwa High,921110075,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1278,Batlhaping High School,600100094,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1279,Batlharo Pre School,300075046,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1280,Batlharo Tlhaping Secondary School,300100095,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1281,Batlokoa Day Care,700700318,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1282,Batlokoa Junior Secondary School,200500020,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1283,Batlokoa S,500106227,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1284,Batlokwa,600100096,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1285,Batlokwa Pre-Primary,925620046,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1286,Batlokwa Pre-Primary,976602231,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1287,Batloung High School,600100097,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1288,Batloung Intermediary School,700320309,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1289,Batshabeng,600100098,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1290,Batshazwayo,500342250,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1291,Batshazwayo H,500106264,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1292,Batshe Primary School,500106301,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1293,Batshweneng,300100099,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1294,Batsogile Middle School,600100100,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1295,Batsogile Primary,700121228,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1296,Batswana Commercial Secondary School,600100101,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1297,Batswanabohle,700912443,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1298,Batsweletse Primary School,300100102,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1299,Battersea Park Primary School,500106338,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1300,Battswood,105314889,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1301,Battswood Oefen Ngk Prim.,105316717,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1302,Batubatse,996602111,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1303,Batute,200801673,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1304,Bauba A Nape,976603502,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1305,Baviaansdraai,906132198,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1306,Baviaanskrans,300100104,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1307,Baviaskraal Primary School,600100103,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1308,Bavuma,200801757,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1309,Bavuma Junior Secondary School,200400020,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1310,Bavumele Junior Secondary School,200400021,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1311,Bavumeleni Junior Secondary School,200400022,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1312,Bavumile Jp,500106375,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1313,Bavumile Junior Primary School,200500021,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1314,Bawa Junior Secondary School,200300012,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1315,Bawana Senior Primary School,200300013,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1316,Bawenzile Creche,700899917,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1317,Baweze Primary School,700920778,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1318,Bawinile,500618714,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1319,Bawokuhle Primary School,800000786,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1320,Baxoleleni Primary School,500106412,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1321,Baxoxele Primary School,700240556,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1322,Bay Christian School,200200982,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1323,Bay College,119008399,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1324,Bay Prim.,104309271,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1325,Bay Primary School,500255337,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1326,Bayabonga Primary School,500106449,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1327,Baysville Secondary,200200034,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1328,Bayview Nursery & Pre Pr.,500450401,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1329,Bayview Primary School,200100050,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1330,Bazamile Primary School,500106560,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1331,Bazaneni Primary School,500106597,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1332,Bazani Preschool,200801793,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1333,Bazani Primary School,800000794,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1334,Bazenzele,800000802,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1335,Bazindlovu Junior Secondary School,200600035,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1336,Bazindlovu Pjs School,200400023,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1337,Bazindlovu Senior Secondary School,200400024,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1338,Bazini Cp,500106634,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1339,Baziya,200800944,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1340,Baziya Junior Secondary School,200400027,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1341,Bea's Little Bees,105007602,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1342,Beachwood Pre-Primary School,200801039,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1343,Beacon College School,800035518,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1344,Beacon Hill Sek.,106493325,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1345,Beacon Primary School,300015201,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1346,Beacon Ridge Primary School,500106671,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1347,Beacon Skool,106494623,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1348,Beacon Valley,106003269,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1349,Beacon View Prim.,106490539,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1350,Beaconhurst School,200200035,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1351,Beaconridge,106003299,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1352,Beang Tse Molemo S/S,443303110,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1353,Beaufort Wes Voorb.,139208200,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1354,Beaufort West Prim,100000123,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1355,Beaufort-Wes Sek.,139363030,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1356,Beaulah Primary School,500106708,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1357,Beaulieu,700152561,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1358,Beaulieu College,700400035,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1359,Beaulieu Preparatory School,700152603,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1360,Beaumont Prim.,110309205,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1361,Beauvallon Sek.,102483354,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1362,Bebeza Senior Primary School,200600036,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1363,Bebule Primary School,200200036,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1364,Bechet S,500106745,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1365,Bedelia P/S,444712090,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1366,Bedelia Pre-Primary School,444712801,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1367,Bedford Country School,200601188,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1368,Bedford Primary School,200100053,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1369,Bedfordview Christian College,700160176,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1370,Bedfordview High School,700160184,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1371,Bedfordview Nursery School,700160192,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1372,Bedfordview Primary School,700160200,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1373,Bedlane Primary School,500106782,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1374,Bee Maseko Secondary School,800028746,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1375,Beechamwood Junior Secondary School,200300015,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1376,Beehive Montessori,101001493,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1377,Beersheba (Bulwer),500106856,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1378,Beersheba (Underberg),500106819,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1379,Beertjieland,126007603,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1380,Bees And Butterflies Pre-School,800034355,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1381,Bees Day Care,700700295,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1382,Beeshoek,200600038,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1383,Beestekraal,440506243,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1384,Beestepan Agricultural School,800000828,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1385,Begelly State Aided School,200100054,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1386,Begwa Community Creche,973301510,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1387,Begwa Tshitumbe Junior Primary,930360498,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1388,Beisang Mabewana Day And After,445202973,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1389,Beisang Mabewana P/S,442607211,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1390,Beitbridge Primary School,993304403,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1391,Bekabantu Junior Secondary School,200400029,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1392,Bekabantu Junior Secondary School,200500022,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1393,Bekameva Junior Secondary School,200500023,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1394,Bekekayo Primary Farm School,700211276,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1395,Bekela Junior Secondary School,200500024,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1396,Bekenzela Primary School,800000851,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1397,Beketelani Primary School,800000844,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1398,Bekezela Pre School,500450438,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1399,Bekezela Primary School,800000869,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1400,Bekezelani Js,500338328,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1401,Bekileni Junior Secondary School,200400030,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1402,Bekinkosi Junior Secondary School,200300016,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1403,Bekisizwe Junior Primary School,200400031,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1404,Bekizulu Senior Primary School,200300017,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1405,Bekizulu Senior Secondary School,200400032,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1406,Bel Porto Skool,105315601,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1407,Bela Bela Pre School,971104503,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1408,Bela-Bela Secondary,910130048,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1409,Bele Junior Secondary School,200400033,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1410,Bele Primary,928331032,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1411,Bele-Zingcuka Tech Senior Secondary School,200400034,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1412,Belekence Junior Secondary School,200400035,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1413,Belemu Junior Primary,930320018,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1414,Belemu Primary School,973306129,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1415,Beleni Junior Secondary School,200300018,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1416,Belfast Akademie,800004473,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1417,Belfast Primary School,800000885,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1418,Belfast Private School,800030551,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1419,Belfort Junior Primary School,200500025,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1420,Belfrost Primary School,500106967,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1421,Belgie Pf/S,441705130,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1422,Belgravia Art Centre,200201060,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1423,Belgravia Day Care Centre,105007604,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1424,Belgravia High School,105483362,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1425,Belhar Islamic Prim.,101006063,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1426,Belhar Prim.,101321397,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1427,Belhar Sek.,101323500,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1428,Belindia Preprim.,139003291,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1429,Bella Vista Hs.,126333581,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1430,Bella Vista Prim.,126330841,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1431,Bellair Primary School,500107004,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1432,Bellavista School,700150094,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1433,Bellevue Pre School,975502413,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1434,Bellevue Primary And High School,700400598,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1435,Bellevue Secondary-1,912520023,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1436,Bellevue Secondary-2,918521095,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1437,Bellona Pf/S,442807286,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1438,Bellpark Prim.,101309206,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1439,Bellrona Academy,700400341,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1440,Bellville,101301011,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1441,Bellville Christian Academy,101008286,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1442,Bellville Hs.,101310200,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1443,Bellville Hts.,101303200,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1444,Bellville Preparatory School,101008293,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1445,Bellville Prim.,101309207,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1446,Bellville-Noord Prim.,101309208,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1447,Bellville-Suid Prim.,101320188,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1448,Bellville-Suid Sek.,101323349,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1449,Belmont Farm School,200100055,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1450,Belmont Primêre Skool,300011216,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1451,Belmor Prim.,105311545,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1452,Belmore Senior Primary School,200600040,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1453,Belthorn Prim.,105480118,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1454,Belvedere Farm School,200100056,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1455,Belvedere Primary School,500107041,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1456,Belvedereskool,700310144,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1457,Belverton S,500107078,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1458,Belvue Prim.,101321605,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1459,Bembaskop C,500107115,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1460,Bemssel College,700400764,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1461,Ben Cox,200601174,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1462,Ben Cox English Medium School,200200414,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1463,Ben Hlogwane Secondary,921120058,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1464,Ben Mali Senior Secondary School,200501424,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1465,Ben Matloshe High,800034880,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1466,Ben Muyexe Early Learning Centre,974401125,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1467,Ben Nyati Public Primary School,200100057,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1468,Ben Sinuka Primary School,200100058,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1469,Ben W Mashego Secondary,800034881,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1470,Ben-Al,442506071,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1471,Ben-Evelyn English Medium,992205603,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1472,Benai Silinga Senior Primary School,200300019,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1473,Benedict And Hope Centre,923245435,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1474,Benfarm B Creche,974402221,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1475,Beng Ba Lona Primary,800034934,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1476,Bengu Agricultural High School,200600677,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1477,Bengu Junior Secondary School,200300020,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1478,Benjamin,500492581,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1479,Benjamin Mahlasela Secondary School,200100059,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1480,Benjamin Pine Primary School,500107152,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1481,Benjamin Primary School,800005470,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1482,Benjobe Jp,500327302,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1483,Bennie Boekwurm Opvoedkundige Sentrum,700120469,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1484,Bennie Boekwurm Se Kinderland,700230151,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1485,Bennie Feris,300074070,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1486,Bennie Groenewald Primêre Skool,300024301,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1487,Bennie Koatsane Pre-Primary School,442104831,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1488,Benny Sports Academy,993304506,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1489,Benoni,700310169,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1490,Benoni Christian School,700312158,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1491,Benoni Educational College,700310904,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1492,Benoni High School,700310151,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1493,Benoni Junior School,700310177,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1494,Benoni Muslim School,700312091,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1495,Benoni Pre-Primary School (Nursery),700310185,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
1496,Benoni Primary School,700310052,0,2017-10-10 16:29:51.103,1,2017-10-10 16:29:51.103,1,0
